Coin,Date,Min,Max,Average,StandardDeviation
eth,2019-08-28,152.84,169.99,165.83382051282055,4.721732408993873
eth,2019-08-29,149.88,157,153.29403061224494,1.4851487862939183
eth,2019-08-30,150.47,154.88,153.0390306122449,0.9122251216297091
eth,2019-08-31,151.53,156.43,153.0552272727274,0.6623654419201817
eth,2019-09-01,153.11,158.27,155.37913366336642,1.2384987686533924
eth,2019-09-02,154.79,165.03,157.29005076142133,2.6927279390551546
eth,2019-09-03,159.97,166.46,163.0783120204604,1.2601543423651815
eth,2019-09-04,158.95,164.71,161.306140350877,1.3999733761704063
eth,2019-09-05,154.34,160.49,156.78798488664978,1.4371247076939158
eth,2019-09-06,151.73,161.37,157.97273417721522,2.1504866962164932
eth,2019-09-07,151.65,161.34,154.787875,3.3708347978468227
eth,2019-09-08,159.82,164.76,162.20131645569612,1.2188952410754783
eth,2019-09-09,159.78,167.9,163.27101522842642,1.4703904950351985
eth,2019-09-10,160.53,166.55,163.8890488431875,1.3282397924322458
eth,2019-09-11,159.34,164.51,161.89964735516375,1.0522121959779116
eth,2019-09-12,160.71,163.81,161.85761904761904,0.661494494297858
eth,2019-09-13,160.74,164.12,161.91809248554918,0.7714282621869122
eth,2019-09-14,161.95,169.37,164.10609693877552,2.522290387073906
eth,2019-09-15,166.96,171.49,168.98177664974622,0.9391274116392581
eth,2019-09-16,170.16,181.2,174.2600765306123,1.9824185765146747
eth,2019-09-17,178.2,193.79,182.37594871794875,4.246045580807303
eth,2019-09-18,188.19,195.94,192.15024937655866,1.2896497379286431
eth,2019-09-19,181.3,202.85,190.5207070707071,5.260792034797101
eth,2019-09-20,195.11,200.94,197.2465217391304,1.1398192408015237
eth,2019-09-21,194.8,200.4,196.75345549738213,1.2646089132679779
eth,2019-09-22,187.4,196.43,191.20145408163282,2.0969606718095477
eth,2019-09-23,182.89,191.98,189.47975609756097,1.5859293891067352
eth,2019-09-24,144.14,184.36,178.17865443425075,7.389897146836972
eth,2019-09-25,147.81,158.62,153.3698876404495,1.9075191220164718
eth,2019-09-26,140.73,157.42,152.8110696517415,3.151816833725821
eth,2019-09-27,147.8,161.18,152.09840206185578,1.82065852003982
eth,2019-09-28,154.16,160.43,158.835015576324,1.197259623988891
eth,2019-09-29,150.95,159.55,155.20223270440246,1.9974523984849757
eth,2019-09-30,151.06,164.71,157.88994252873553,4.153109553360605
eth,2019-10-01,159.64,170.27,164.61135064935067,2.3296769173820406
eth,2019-10-02,159.16,162.84,161.18030898876412,0.7025024811248709
eth,2019-10-03,156.71,165.03,161.16742782152232,2.5567804349018584
eth,2019-10-04,156.49,162.69,159.37075630252113,1.5653051141152687
eth,2019-10-05,157.03,161.47,159.53121890547257,0.8376829312895967
eth,2019-10-06,153.56,161.21,158.288489010989,1.8342163558286368
eth,2019-10-07,153.52,165.9,158.965652173913,3.6539024468768733
eth,2019-10-08,162.03,168.23,164.56962216624692,1.2563511631510276
eth,2019-10-09,163.19,176.74,167.984168797954,4.256384854884243
eth,2019-10-10,170.37,177.24,174.52985865724386,1.513241897415263
eth,2019-10-11,163.32,178.01,169.0721772151898,3.6086961520696144
eth,2019-10-12,162.04,167.19,165.42787878787883,1.1737243431881377
eth,2019-10-13,162.07,166.98,165.04697969543156,1.0974056922554913
eth,2019-10-14,163.72,169.5,166.2273469387755,1.521418880599852
eth,2019-10-15,161.69,170.33,166.56857894736845,2.17336292451625
eth,2019-10-16,156.17,164.23,160.43882653061226,2.7638398773929964
eth,2019-10-17,156.11,160.92,158.30451530612217,1.0410229808723892
eth,2019-10-18,152.7,159.48,156.2931865284975,1.8353414363558769
eth,2019-10-19,152.77,156.53,154.8843170731707,0.8269630875952984
eth,2019-10-20,152.03,158.43,154.20397499999999,1.6604353192387082
eth,2019-10-21,154.35,159.1,156.47307304785895,1.0456401638932298
eth,2019-10-22,153.9,157.06,155.74837905236893,0.6540414287213655
eth,2019-10-23,141.27,155.17,148.550447761194,4.083919965801532
eth,2019-10-24,142.93,147.14,144.98498765432103,0.8222046919126511
eth,2019-10-25,144.19,168.87,151.06712737127373,7.679729619755952
eth,2019-10-26,157.66,177.97,164.5459791122715,4.029196386271882
eth,2019-10-27,159.46,169.76,163.64468982630268,2.8549818181046107
eth,2019-10-28,162.93,170.31,165.37484374999997,1.395692397074836
eth,2019-10-29,162.93,173.32,167.70241813602013,2.0803303836802187
eth,2019-10-30,162.42,172.91,166.5989769820971,3.023771459344235
eth,2019-10-31,159.65,165.86,163.4722222222222,1.06358723810091
eth,2019-11-01,160.8,165.27,162.58617346938775,0.8826861545642444
eth,2019-11-02,162.94,165.74,163.9719794344473,0.6027541242342768
eth,2019-11-03,160.78,165.34,163.0728831168832,1.1127545087429747
eth,2019-11-04,161.7,169.55,164.7033854166667,2.2806053877835177
eth,2019-11-05,164.46,172.28,168.62550251256263,2.36954284413567
eth,2019-11-06,169.77,174.8,171.81064102564113,1.1571806732112577
eth,2019-11-07,167.43,173.44,169.81779697624197,1.541232819015279
eth,2019-11-08,164.06,170.19,167.64475770925105,1.3843550983080444
eth,2019-11-09,166.05,168.56,167.50707526881723,0.5292328031461823
eth,2019-11-10,166.63,173.15,169.84400428265528,1.8493165656946693
eth,2019-11-11,167.2,172.59,169.59199570815446,1.369497921839135
eth,2019-11-12,165.64,170.11,168.3701511879048,0.7039277178814861
eth,2019-11-13,168.1,171.35,169.5491810344829,0.8185051144610546
eth,2019-11-14,166.48,171.32,168.55019438444933,1.1875890622555556
eth,2019-11-15,161.42,168.89,165.0062606837605,1.9604317487343548
eth,2019-11-16,162.53,165.97,164.3231049250534,0.8892009716626327
eth,2019-11-17,163.43,168.35,166.0818393234671,1.273445742365829
eth,2019-11-18,159.04,166.95,164.35017021276616,1.8549682490733104
eth,2019-11-19,156.26,161.38,158.8263829787233,1.405037631860562
eth,2019-11-20,156.92,160.16,158.66413276231265,0.7018216184239423
eth,2019-11-21,143.2,158.44,152.16820734341243,5.71907120117357
eth,2019-11-22,126.75,147.14,139.35244111349039,5.18063835267234
eth,2019-11-23,133.04,139.48,136.44867088607603,1.410394700911433
eth,2019-11-24,129.48,138.54,134.5189052631579,2.5523035748895477
eth,2019-11-25,119.64,137.15,128.82416666666663,5.0976966538077075
eth,2019-11-26,130.59,136.13,132.91559139784948,1.2362507160945355
eth,2019-11-27,128.41,140.94,134.81618534482766,3.282626008053794
eth,2019-11-28,136.05,140.44,138.4313163481952,0.979892086289661
eth,2019-11-29,136.27,142.61,139.4235698924733,1.5025479964627042
eth,2019-11-30,136.39,140.64,138.73304904051153,1.2247425558399176
eth,2019-12-01,132.71,138.1,135.23061310782236,1.410885139082649
eth,2019-12-02,132.77,138.06,134.89008474576278,1.3159508682824208
eth,2019-12-03,132.15,135.28,133.77012738853514,0.683760353899029
eth,2019-12-04,129.7,135.71,132.25211790393013,1.8788317735390736
eth,2019-12-05,129.95,133.84,132.04398268398268,0.9320257598457927
eth,2019-12-06,131.76,134.84,132.96963203463199,0.6762089341395727
eth,2019-12-07,132.91,134.83,133.89742290748913,0.43736768874495846
eth,2019-12-08,132.45,137.02,134.25611713665933,1.3845860088055906
eth,2019-12-09,132.6,136.6,134.7352826086957,1.0152976253091088
eth,2019-12-10,129.91,133.5,132.15586956521747,1.0283339757080412
eth,2019-12-11,127.83,131.93,130.37718220338988,1.3509942606190313
eth,2019-12-12,126.09,130.78,128.62943600867678,1.1882531093916269
eth,2019-12-13,128.22,130.32,129.45597402597403,0.3899708938198757
eth,2019-12-14,126.81,130.33,128.70032119914342,0.9748536944203333
eth,2019-12-15,126.03,129.24,127.7450652173913,0.7909951053048474
eth,2019-12-16,117.78,128.09,125.34122270742351,3.2531204083847642
eth,2019-12-17,108.62,119.31,116.20650549450545,3.1261130391408
eth,2019-12-18,105.57,119.47,112.02216035634748,2.895877649277737
eth,2019-12-19,113.08,120.27,114.90969162995589,1.4644410435747073
eth,2019-12-20,113.39,116.2,114.81170305676862,0.7128099136235461
eth,2019-12-21,114.39,115.88,114.93268240343356,0.27641616240838185
eth,2019-12-22,114.56,119.94,116.55030368763572,1.6026486736382526
eth,2019-12-23,114.09,121.43,118.99861171366611,1.8828636469506255
eth,2019-12-24,114.45,116.62,115.45081018518532,0.4089740337315184
eth,2019-12-25,110.75,115.61,112.8435242290749,1.101969763444176
eth,2019-12-26,112.18,118.52,113.46498886414253,1.2662478329640678
eth,2019-12-27,110.1,113.76,112.41570194384443,0.6351801956334809
eth,2019-12-28,112.77,115.75,114.14378205128212,0.6484290776466579
eth,2019-12-29,114.09,122.24,116.489262472885,2.345842932849093
eth,2019-12-30,116.37,121.2,118.88346236559147,1.3734323423894292
eth,2019-12-31,114.32,118.7,116.69921108742005,1.1703683455152696
eth,2020-01-01,114.74,118.39,116.7082692307692,0.8219206946959827
eth,2020-01-02,113.36,116.39,115.2540388768898,0.8102117517796954
eth,2020-01-03,112.67,120.03,117.06245535714275,2.330978153006333
eth,2020-01-04,118.89,121.08,119.6674353448276,0.3958884815010883
eth,2020-01-05,119.89,123.6,121.78747300215974,0.9023144507662584
eth,2020-01-06,120.36,127.86,125.01899782135074,1.763170630766586
eth,2020-01-07,124.87,129.87,127.62891067538123,0.9574542490792302
eth,2020-01-08,123.47,131.23,127.83491379310345,2.083223006789423
eth,2020-01-09,122.04,127.04,124.62533190578161,1.235923242069736
eth,2020-01-10,121.95,129.9,124.94033826638483,2.4031519761470976
eth,2020-01-11,127.61,132.13,129.16590233545654,1.2347840708862015
eth,2020-01-12,127.38,130.55,129.3829059829059,0.5937024346458574
eth,2020-01-13,127.87,131.38,128.89741379310362,0.7515691868141285
eth,2020-01-14,128.74,151.15,137.1122727272726,6.146130447351288
eth,2020-01-15,143.31,153.21,147.51190954773872,1.8283308893809667
eth,2020-01-16,142.51,149.84,145.3617941952507,1.55580195912223
eth,2020-01-17,145.76,155.96,151.401287878788,2.512954538603012
eth,2020-01-18,149.8,161.12,154.87872146118715,2.7887577159401
eth,2020-01-19,146.79,160.49,153.5550235849057,4.9511555730836525
eth,2020-01-20,145.42,152.01,149.20736453201968,1.0866578671865086
eth,2020-01-21,148.74,152.75,150.78666666666663,0.7329086013420358
eth,2020-01-22,149.77,154.16,151.66869109947643,0.7965901571087195
eth,2020-01-23,144.3,151.33,147.48633766233775,1.6335627036521267
eth,2020-01-24,141.3,148.83,145.43058201058207,1.8669847177724954
eth,2020-01-25,143.23,147.97,145.24290404040414,0.9630029321645343
eth,2020-01-26,144.78,151.91,147.77990384615387,2.1016120164477883
eth,2020-01-27,149.79,155.7,152.78511335012598,1.5303595335780764
eth,2020-01-28,153.81,158.02,155.7576455696202,0.8154550028793063
eth,2020-01-29,157.05,161.78,159.83466042154572,0.7279109786802318
eth,2020-01-30,154.87,168.81,160.1212676056338,3.2749559418937726
eth,2020-01-31,159.06,168.93,163.76336470588234,2.295422600317516
eth,2020-02-01,161.41,165.63,163.8470716510904,0.9697015106661526
eth,2020-02-02,161.77,173.53,168.8731833910035,3.960031312692917
eth,2020-02-03,169.16,175.4,171.1858837772397,0.9701870746706069
eth,2020-02-04,167.05,172.63,169.8313863636364,1.2997724051804505
eth,2020-02-05,170.16,187.54,176.77759124087595,5.411261330384426
eth,2020-02-06,182.66,195.98,190.03165865384594,3.5495715327592854
eth,2020-02-07,192.47,204.33,199.97864197530862,2.3407403878209525
eth,2020-02-08,195.54,207.26,203.42187066974583,2.534989049248474
eth,2020-02-09,203.9,210.1,207.2803448275863,1.3297343402261197
eth,2020-02-10,198.53,209.04,203.75096436058683,2.600097706757112
eth,2020-02-11,199.97,217.98,206.40693446088815,6.2407964294574505
eth,2020-02-12,215.87,252.01,231.99900249376552,8.790448823932536
eth,2020-02-13,236.81,254.29,246.21526315789475,3.625173271243385
eth,2020-02-14,241.08,262.08,250.2246354166667,5.942195149977251
eth,2020-02-15,242.74,265.63,256.3618097447796,6.025589551192604
eth,2020-02-16,223.5,252.34,243.00029411764686,7.468257659087183
eth,2020-02-17,224.75,242.1,233.81669191919167,4.880744004391086
eth,2020-02-18,240.73,264.52,250.72354330708657,6.658896308203055
eth,2020-02-19,238.32,263.35,257.93174358974346,4.1047224879990525
eth,2020-02-20,230.23,245.17,238.60576315789456,3.055799179939018
eth,2020-02-21,236.54,246.01,242.01032911392392,2.153715222301377
eth,2020-02-22,237.38,245.42,241.0704427083335,1.6883991622517953
eth,2020-02-23,240.35,252.4,247.7172564102567,3.243953335352763
eth,2020-02-24,237.94,254.93,247.14323943661967,3.5990194966180025
eth,2020-02-25,226.82,244.57,236.87321937321934,4.975954220535643
eth,2020-02-26,200.11,231.42,216.44948424068775,7.02120413251044
eth,2020-02-27,194.17,216.56,206.91824207492806,5.180718527398698
eth,2020-02-28,195.37,212.4,204.5525068870523,3.5964046243998347
eth,2020-02-29,201.04,211.21,205.46039106145258,2.6232905821421926
eth,2020-03-01,193.44,205.9,199.60086956521755,2.8887355824989647
eth,2020-03-02,196.26,209.93,202.8560054347828,3.7903711057805713
eth,2020-03-03,197.68,209.03,203.9239193083573,3.0887132402540436
eth,2020-03-04,198.93,204.84,201.54092024539887,1.519169255470855
eth,2020-03-05,200.61,208.8,205.42885057471258,2.0150301664098427
eth,2020-03-06,202.9,213.43,208.06954819277112,3.1454881783608197
eth,2020-03-07,210.01,222.2,215.2740199335549,2.171572019562693
eth,2020-03-08,181.06,213.11,199.18342857142852,8.16873798749785
eth,2020-03-09,168.41,183.97,176.20649180327865,3.869636720454966
eth,2020-03-10,173.71,180.92,177.71652173913034,1.7929829619104758
eth,2020-03-11,161.61,179.63,173.58979661016943,4.102560088611315
eth,2020-03-12,112.86,173.41,140.82808873720137,20.03500206163879
eth,2020-03-13,84.16,124.19,110.91684563758385,7.943554906126205
eth,2020-03-14,111.01,122.6,116.35134680134678,2.2860022456100544
eth,2020-03-15,108.56,118.84,110.90781538461535,1.5343454118418944
eth,2020-03-16,92.79,112,102.38493197278909,5.48386952756652
eth,2020-03-17,96.65,108.78,105.32578231292509,2.419819925039696
eth,2020-03-18,100.95,107.77,105.17445945945948,1.7676663436323343
eth,2020-03-19,105.88,132.15,115.83407407407412,8.421014312725
eth,2020-03-20,113.48,141.74,129.20293918918924,5.49160007909668
eth,2020-03-21,117.77,127.53,122.61670634920637,1.9290364465664922
eth,2020-03-22,114.94,126.9,121.3882491582491,3.527837392113318
eth,2020-03-23,113.32,127.52,118.33494915254236,3.178654855804541
eth,2020-03-24,122.64,131.22,126.84226027397266,1.899264014104196
eth,2020-03-25,123.32,130.52,126.55517684887464,1.7105958470673883
eth,2020-03-26,121.67,126.64,123.74875389408102,1.1942709836643435
eth,2020-03-27,122.14,127.93,123.96702127659574,1.1966504427868896
eth,2020-03-28,112.78,122.7,115.59102301790284,1.6116152806328867
eth,2020-03-29,111.79,117.68,115.48304909560729,1.2061099855864283
eth,2020-03-30,111.99,122.46,117.76920398009952,2.7696778308587358
eth,2020-03-31,118.56,122.37,120.61598503740645,0.7053921919149232
eth,2020-04-01,118.05,121.63,120.01304687500011,0.8310741279429104
eth,2020-04-02,120.45,136.57,126.77569230769232,3.051747949348235
eth,2020-04-03,128.09,135.45,131.47443418013856,1.5965773773544978
eth,2020-04-04,128.77,135.21,131.20359813084107,1.1575312705233867
eth,2020-04-05,130.33,134.62,132.58981651376152,0.7054782120074315
eth,2020-04-06,131.73,154.23,141.66234338747105,7.402452709032555
eth,2020-04-07,150.09,162.56,156.88385321100927,2.4291365582897693
eth,2020-04-08,150.38,159.42,155.57311778290986,2.3257826371509407
eth,2020-04-09,152.78,159.7,156.74337292161522,1.390227523246663
eth,2020-04-10,140.4,156.32,147.46120481927716,4.725409805034699
eth,2020-04-11,141.24,147.47,144.75380410022782,1.5207678098758957
eth,2020-04-12,142.27,150.83,145.82244897959183,2.421314908182031
eth,2020-04-13,138.33,149.7,141.38578703703715,2.3943025217707463
eth,2020-04-14,142.49,147.29,144.52089622641506,1.067636319158257
eth,2020-04-15,142.79,146.82,144.7529999999999,0.9671637147674459
etc,2019-04-07,6.6260389224472,6.9200104150244,6.751794563133425,0.0636719112821425
etc,2019-04-08,6.0527345134464,7.0164364815197,6.441547249237089,0.26628368101781025
etc,2019-04-09,5.9547758202973,6.527215630469,6.185184144841868,0.11912621758300229
etc,2019-04-10,6.1484535598124,6.3860065592098,6.249502702263401,0.048313818285280266
etc,2019-04-11,5.09,6.249901652679,5.746817655066012,0.2806466830183035
etc,2019-04-12,5.27,5.7163297052674,5.534801453188473,0.11489917291608871
etc,2019-04-13,5.455308841168,5.6702295426796,5.588937975390989,0.05092619808269077
etc,2019-04-14,5.4606477830142,5.602830634741,5.53833088920283,0.033337292160340946
etc,2019-04-15,5.3314494840983,5.7768007659949,5.61773570012562,0.11902223019839234
etc,2019-04-16,5.3586697773138,5.5435056648088,5.460321354852453,0.031573357599276416
etc,2019-04-17,5.4321331948862,5.5965849302824,5.496568925761303,0.033561838056408326
