Date,Country,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
1/28/20,Togo,0,0,0,0,0,0,0,Africa
1/28/20,Trinidad and Tobago,0,0,0,0,0,0,0,Americas
1/28/20,Tunisia,0,0,0,0,0,0,0,Eastern Mediterranean
1/28/20,Turkey,0,0,0,0,0,0,0,Europe
1/28/20,Turks and Caicos Islands (UK),0,0,0,0,0,0,0,Americas
1/28/20,US,5,0,0,5,0,0,0,Americas
1/28/20,Uganda,0,0,0,0,0,0,0,Africa
1/28/20,Ukraine,0,0,0,0,0,0,0,Europe
1/28/20,United Arab Emirates,0,0,0,0,0,0,0,Eastern Mediterranean
1/28/20,United Kingdom,0,0,0,0,0,0,0,Europe
1/28/20,Uruguay,0,0,0,0,0,0,0,Americas
1/28/20,Uzbekistan,0,0,0,0,0,0,0,Europe
1/28/20,Venezuela,0,0,0,0,0,0,0,Americas
1/28/20,Vietnam,2,0,0,2,0,0,0,Western Pacific
1/28/20,West Bank and Gaza,0,0,0,0,0,0,0,Eastern Mediterranean
1/28/20,Western Sahara,0,0,0,0,0,0,0,Africa
1/28/20,Yemen,0,0,0,0,0,0,0,Eastern Mediterranean
1/28/20,Zambia,0,0,0,0,0,0,0,Africa
1/28/20,Zimbabwe,0,0,0,0,0,0,0,Africa
1/29/20,Afghanistan,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Albania,0,0,0,0,0,0,0,Europe
1/29/20,Algeria,0,0,0,0,0,0,0,Africa
1/29/20,Andorra,0,0,0,0,0,0,0,Europe
1/29/20,Angola,0,0,0,0,0,0,0,Africa
1/29/20,Anguilla (UK),0,0,0,0,0,0,0,Americas
1/29/20,Antigua and Barbuda,0,0,0,0,0,0,0,Americas
1/29/20,Argentina,0,0,0,0,0,0,0,Americas
1/29/20,Armenia,0,0,0,0,0,0,0,Europe
1/29/20,Aruba (NL),0,0,0,0,0,0,0,Americas
1/29/20,Australia,6,0,0,6,1,0,0,Western Pacific
1/29/20,Austria,0,0,0,0,0,0,0,Europe
1/29/20,Azerbaijan,0,0,0,0,0,0,0,Europe
1/29/20,Bahamas,0,0,0,0,0,0,0,Americas
1/29/20,Bahrain,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Bangladesh,0,0,0,0,0,0,0,South-East Asia
1/29/20,Barbados,0,0,0,0,0,0,0,Americas
1/29/20,Belarus,0,0,0,0,0,0,0,Europe
1/29/20,Belgium,0,0,0,0,0,0,0,Europe
1/29/20,Belize,0,0,0,0,0,0,0,Americas
1/29/20,Benin,0,0,0,0,0,0,0,Africa
1/29/20,Bhutan,0,0,0,0,0,0,0,South-East Asia
1/29/20,Bolivia,0,0,0,0,0,0,0,Americas
1/29/20,Bosnia and Herzegovina,0,0,0,0,0,0,0,Europe
1/29/20,Botswana,0,0,0,0,0,0,0,Africa
1/29/20,Brazil,0,0,0,0,0,0,0,Americas
1/29/20,British Virgin Islands (UK),0,0,0,0,0,0,0,Americas
1/29/20,Brunei,0,0,0,0,0,0,0,Western Pacific
1/29/20,Bulgaria,0,0,0,0,0,0,0,Europe
1/29/20,Burkina Faso,0,0,0,0,0,0,0,Africa
1/29/20,Burma,0,0,0,0,0,0,0,South-East Asia
1/29/20,Burundi,0,0,0,0,0,0,0,Africa
1/29/20,Cabo Verde,0,0,0,0,0,0,0,Africa
1/29/20,Cambodia,1,0,0,1,0,0,0,Western Pacific
1/29/20,Cameroon,0,0,0,0,0,0,0,Africa
1/29/20,Canada,2,0,0,2,0,0,0,Americas
1/29/20,Cayman Islands (UK),0,0,0,0,0,0,0,Americas
1/29/20,Central African Republic,0,0,0,0,0,0,0,Africa
1/29/20,Chad,0,0,0,0,0,0,0,Africa
1/29/20,Chile,0,0,0,0,0,0,0,Americas
1/29/20,China,6087,133,120,5834,578,2,19,Western Pacific
1/29/20,Colombia,0,0,0,0,0,0,0,Americas
1/29/20,Comoros,0,0,0,0,0,0,0,Africa
1/29/20,Congo (Brazzaville),0,0,0,0,0,0,0,Africa
1/29/20,Congo (Kinshasa),0,0,0,0,0,0,0,Africa
1/29/20,Costa Rica,0,0,0,0,0,0,0,Americas
1/29/20,Cote d'Ivoire,0,0,0,0,0,0,0,Africa
1/29/20,Croatia,0,0,0,0,0,0,0,Europe
1/29/20,Cuba,0,0,0,0,0,0,0,Americas
1/29/20,Curacao (NL),0,0,0,0,0,0,0,Americas
1/29/20,Cyprus,0,0,0,0,0,0,0,Europe
1/29/20,Czechia,0,0,0,0,0,0,0,Europe
1/29/20,Denmark,0,0,0,0,0,0,0,Europe
1/29/20,Djibouti,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Dominica,0,0,0,0,0,0,0,Americas
1/29/20,Dominican Republic,0,0,0,0,0,0,0,Americas
1/29/20,Ecuador,0,0,0,0,0,0,0,Americas
1/29/20,Egypt,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,El Salvador,0,0,0,0,0,0,0,Americas
1/29/20,Equatorial Guinea,0,0,0,0,0,0,0,Africa
1/29/20,Eritrea,0,0,0,0,0,0,0,Africa
1/29/20,Estonia,0,0,0,0,0,0,0,Europe
1/29/20,Eswatini,0,0,0,0,0,0,0,Africa
1/29/20,Ethiopia,0,0,0,0,0,0,0,Africa
1/29/20,Falkland Islands (Malvinas) (UK),0,0,0,0,0,0,0,Africa
1/29/20,Faroe Islands (DK),0,0,0,0,0,0,0,
1/29/20,Fiji,0,0,0,0,0,0,0,Western Pacific
1/29/20,Finland,1,0,0,1,1,0,0,Europe
1/29/20,France,5,0,0,5,1,0,0,Europe
1/29/20,French Guiana,0,0,0,0,0,0,0,Americas
1/29/20,French Polynesia,0,0,0,0,0,0,0,Western Pacific
1/29/20,Gabon,0,0,0,0,0,0,0,Africa
1/29/20,Gambia,0,0,0,0,0,0,0,Africa
1/29/20,Georgia,0,0,0,0,0,0,0,Europe
1/29/20,Germany,4,0,0,4,0,0,0,Europe
1/29/20,Ghana,0,0,0,0,0,0,0,Africa
1/29/20,Gibraltar (UK),0,0,0,0,0,0,0,Europe
1/29/20,Greece,0,0,0,0,0,0,0,Europe
1/29/20,Greenland (DK),0,0,0,0,0,0,0,Europe
1/29/20,Grenada,0,0,0,0,0,0,0,Americas
1/29/20,Guadeloupe (FR),0,0,0,0,0,0,0,Americas
1/29/20,Guatemala,0,0,0,0,0,0,0,Americas
1/29/20,Guinea,0,0,0,0,0,0,0,Africa
1/29/20,Guinea-Bissau,0,0,0,0,0,0,0,Africa
1/29/20,Guyana,0,0,0,0,0,0,0,Americas
1/29/20,Haiti,0,0,0,0,0,0,0,Americas
1/29/20,Holy See,0,0,0,0,0,0,0,Europe
1/29/20,Honduras,0,0,0,0,0,0,0,Americas
1/29/20,Hungary,0,0,0,0,0,0,0,Europe
1/29/20,Iceland,0,0,0,0,0,0,0,Europe
1/29/20,India,0,0,0,0,0,0,0,South-East Asia
1/29/20,Indonesia,0,0,0,0,0,0,0,South-East Asia
1/29/20,Iran,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Iraq,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Ireland,0,0,0,0,0,0,0,Europe
1/29/20,Israel,0,0,0,0,0,0,0,Europe
1/29/20,Italy,0,0,0,0,0,0,0,Europe
1/29/20,Jamaica,0,0,0,0,0,0,0,Americas
1/29/20,Japan,7,0,1,6,0,0,0,Western Pacific
1/29/20,Jordan,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Kazakhstan,0,0,0,0,0,0,0,Europe
1/29/20,Kenya,0,0,0,0,0,0,0,Africa
1/29/20,Kosovo,0,0,0,0,0,0,0,Europe
1/29/20,Kuwait,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Kyrgyzstan,0,0,0,0,0,0,0,Europe
1/29/20,Laos,0,0,0,0,0,0,0,Western Pacific
1/29/20,Latvia,0,0,0,0,0,0,0,Europe
1/29/20,Lebanon,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Lesotho,0,0,0,0,0,0,0,Africa
1/29/20,Liberia,0,0,0,0,0,0,0,Africa
1/29/20,Libya,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Liechtenstein,0,0,0,0,0,0,0,Europe
1/29/20,Lithuania,0,0,0,0,0,0,0,Europe
1/29/20,Luxembourg,0,0,0,0,0,0,0,Europe
1/29/20,Madagascar,0,0,0,0,0,0,0,Africa
1/29/20,Malawi,0,0,0,0,0,0,0,Africa
1/29/20,Malaysia,7,0,0,7,3,0,0,Western Pacific
1/29/20,Maldives,0,0,0,0,0,0,0,South-East Asia
1/29/20,Mali,0,0,0,0,0,0,0,Africa
1/29/20,Malta,0,0,0,0,0,0,0,Europe
1/29/20,Martinique (FR),0,0,0,0,0,0,0,Americas
1/29/20,Mauritania,0,0,0,0,0,0,0,Africa
1/29/20,Mauritius,0,0,0,0,0,0,0,Africa
1/29/20,Mayotte (FR),0,0,0,0,0,0,0,Africa
1/29/20,Mexico,0,0,0,0,0,0,0,Americas
1/29/20,Moldova,0,0,0,0,0,0,0,Europe
1/29/20,Monaco,0,0,0,0,0,0,0,Europe
1/29/20,Mongolia,0,0,0,0,0,0,0,Western Pacific
1/29/20,Montenegro,0,0,0,0,0,0,0,Europe
1/29/20,Montserrat (UK),0,0,0,0,0,0,0,Americas
1/29/20,Morocco,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Mozambique,0,0,0,0,0,0,0,Africa
1/29/20,Namibia,0,0,0,0,0,0,0,Africa
1/29/20,Nepal,1,0,0,1,0,0,0,South-East Asia
1/29/20,Netherlands,0,0,0,0,0,0,0,Europe
1/29/20,New Zealand,0,0,0,0,0,0,0,Western Pacific
1/29/20,Nicaragua,0,0,0,0,0,0,0,Americas
1/29/20,Niger,0,0,0,0,0,0,0,Africa
1/29/20,Nigeria,0,0,0,0,0,0,0,Africa
1/29/20,North Macedonia,0,0,0,0,0,0,0,Europe
1/29/20,Norway,0,0,0,0,0,0,0,Europe
1/29/20,Oman,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Pakistan,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Panama,0,0,0,0,0,0,0,Americas
1/29/20,Papua New Guinea,0,0,0,0,0,0,0,Western Pacific
1/29/20,Paraguay,0,0,0,0,0,0,0,Americas
1/29/20,Peru,0,0,0,0,0,0,0,Americas
1/29/20,Philippines,0,0,0,0,0,0,0,Western Pacific
1/29/20,Poland,0,0,0,0,0,0,0,Europe
1/29/20,Portugal,0,0,0,0,0,0,0,Europe
1/29/20,Qatar,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Reunion (FR),0,0,0,0,0,0,0,Africa
1/29/20,Romania,0,0,0,0,0,0,0,Europe
1/29/20,Russia,0,0,0,0,0,0,0,Europe
1/29/20,Rwanda,0,0,0,0,0,0,0,Africa
1/29/20,Saint Kitts and Nevis,0,0,0,0,0,0,0,Americas
1/29/20,Saint Lucia,0,0,0,0,0,0,0,Americas
1/29/20,Saint Pierre and Miquelon (FR),0,0,0,0,0,0,0,Americas
1/29/20,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,Americas
1/29/20,San Marino,0,0,0,0,0,0,0,Europe
1/29/20,Sao Tome and Principe,0,0,0,0,0,0,0,Africa
1/29/20,Saudi Arabia,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Senegal,0,0,0,0,0,0,0,Africa
1/29/20,Serbia,0,0,0,0,0,0,0,Europe
1/29/20,Seychelles,0,0,0,0,0,0,0,Africa
1/29/20,Sierra Leone,0,0,0,0,0,0,0,Africa
1/29/20,Singapore,7,0,0,7,0,0,0,Western Pacific
1/29/20,Sint Maarten (NL),0,0,0,0,0,0,0,Americas
1/29/20,Slovakia,0,0,0,0,0,0,0,Europe
1/29/20,Slovenia,0,0,0,0,0,0,0,Europe
1/29/20,Somalia,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,South Africa,0,0,0,0,0,0,0,Africa
1/29/20,South Korea,4,0,0,4,0,0,0,Western Pacific
1/29/20,South Sudan,0,0,0,0,0,0,0,Africa
1/29/20,Spain,0,0,0,0,0,0,0,Europe
1/29/20,Sri Lanka,1,0,0,1,0,0,0,South-East Asia
1/29/20,Sudan,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Suriname,0,0,0,0,0,0,0,Americas
1/29/20,Sweden,0,0,0,0,0,0,0,Europe
1/29/20,Switzerland,0,0,0,0,0,0,0,Europe
1/29/20,Syria,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Taiwan*,8,0,0,8,0,0,0,Western Pacific
1/29/20,Tajikistan,0,0,0,0,0,0,0,Europe
1/29/20,Tanzania,0,0,0,0,0,0,0,Africa
1/29/20,Thailand,14,0,5,9,0,0,0,South-East Asia
1/29/20,Timor-Leste,0,0,0,0,0,0,0,South-East Asia
1/29/20,Togo,0,0,0,0,0,0,0,Africa
1/29/20,Trinidad and Tobago,0,0,0,0,0,0,0,Americas
1/29/20,Tunisia,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Turkey,0,0,0,0,0,0,0,Europe
1/29/20,Turks and Caicos Islands (UK),0,0,0,0,0,0,0,Americas
1/29/20,US,5,0,0,5,0,0,0,Americas
1/29/20,Uganda,0,0,0,0,0,0,0,Africa
1/29/20,Ukraine,0,0,0,0,0,0,0,Europe
1/29/20,United Arab Emirates,4,0,0,4,4,0,0,Eastern Mediterranean
1/29/20,United Kingdom,0,0,0,0,0,0,0,Europe
1/29/20,Uruguay,0,0,0,0,0,0,0,Americas
1/29/20,Uzbekistan,0,0,0,0,0,0,0,Europe
1/29/20,Venezuela,0,0,0,0,0,0,0,Americas
1/29/20,Vietnam,2,0,0,2,0,0,0,Western Pacific
1/29/20,West Bank and Gaza,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Western Sahara,0,0,0,0,0,0,0,Africa
1/29/20,Yemen,0,0,0,0,0,0,0,Eastern Mediterranean
1/29/20,Zambia,0,0,0,0,0,0,0,Africa
1/29/20,Zimbabwe,0,0,0,0,0,0,0,Africa
1/30/20,Afghanistan,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Albania,0,0,0,0,0,0,0,Europe
1/30/20,Algeria,0,0,0,0,0,0,0,Africa
1/30/20,Andorra,0,0,0,0,0,0,0,Europe
1/30/20,Angola,0,0,0,0,0,0,0,Africa
1/30/20,Anguilla (UK),0,0,0,0,0,0,0,Americas
1/30/20,Antigua and Barbuda,0,0,0,0,0,0,0,Americas
1/30/20,Argentina,0,0,0,0,0,0,0,Americas
1/30/20,Armenia,0,0,0,0,0,0,0,Europe
1/30/20,Aruba (NL),0,0,0,0,0,0,0,Americas
1/30/20,Australia,9,0,2,7,3,0,2,Western Pacific
1/30/20,Austria,0,0,0,0,0,0,0,Europe
1/30/20,Azerbaijan,0,0,0,0,0,0,0,Europe
1/30/20,Bahamas,0,0,0,0,0,0,0,Americas
1/30/20,Bahrain,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Bangladesh,0,0,0,0,0,0,0,South-East Asia
1/30/20,Barbados,0,0,0,0,0,0,0,Americas
1/30/20,Belarus,0,0,0,0,0,0,0,Europe
1/30/20,Belgium,0,0,0,0,0,0,0,Europe
1/30/20,Belize,0,0,0,0,0,0,0,Americas
1/30/20,Benin,0,0,0,0,0,0,0,Africa
1/30/20,Bhutan,0,0,0,0,0,0,0,South-East Asia
1/30/20,Bolivia,0,0,0,0,0,0,0,Americas
1/30/20,Bosnia and Herzegovina,0,0,0,0,0,0,0,Europe
1/30/20,Botswana,0,0,0,0,0,0,0,Africa
1/30/20,Brazil,0,0,0,0,0,0,0,Americas
1/30/20,British Virgin Islands (UK),0,0,0,0,0,0,0,Americas
1/30/20,Brunei,0,0,0,0,0,0,0,Western Pacific
1/30/20,Bulgaria,0,0,0,0,0,0,0,Europe
1/30/20,Burkina Faso,0,0,0,0,0,0,0,Africa
1/30/20,Burma,0,0,0,0,0,0,0,South-East Asia
1/30/20,Burundi,0,0,0,0,0,0,0,Africa
1/30/20,Cabo Verde,0,0,0,0,0,0,0,Africa
1/30/20,Cambodia,1,0,0,1,0,0,0,Western Pacific
1/30/20,Cameroon,0,0,0,0,0,0,0,Africa
1/30/20,Canada,2,0,0,2,0,0,0,Americas
1/30/20,Cayman Islands (UK),0,0,0,0,0,0,0,Americas
1/30/20,Central African Republic,0,0,0,0,0,0,0,Africa
1/30/20,Chad,0,0,0,0,0,0,0,Africa
1/30/20,Chile,0,0,0,0,0,0,0,Americas
1/30/20,China,8141,171,135,7835,2054,38,15,Western Pacific
1/30/20,Colombia,0,0,0,0,0,0,0,Americas
1/30/20,Comoros,0,0,0,0,0,0,0,Africa
1/30/20,Congo (Brazzaville),0,0,0,0,0,0,0,Africa
1/30/20,Congo (Kinshasa),0,0,0,0,0,0,0,Africa
1/30/20,Costa Rica,0,0,0,0,0,0,0,Americas
1/30/20,Cote d'Ivoire,0,0,0,0,0,0,0,Africa
1/30/20,Croatia,0,0,0,0,0,0,0,Europe
1/30/20,Cuba,0,0,0,0,0,0,0,Americas
1/30/20,Curacao (NL),0,0,0,0,0,0,0,Americas
1/30/20,Cyprus,0,0,0,0,0,0,0,Europe
1/30/20,Czechia,0,0,0,0,0,0,0,Europe
1/30/20,Denmark,0,0,0,0,0,0,0,Europe
1/30/20,Djibouti,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Dominica,0,0,0,0,0,0,0,Americas
1/30/20,Dominican Republic,0,0,0,0,0,0,0,Americas
1/30/20,Ecuador,0,0,0,0,0,0,0,Americas
1/30/20,Egypt,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,El Salvador,0,0,0,0,0,0,0,Americas
1/30/20,Equatorial Guinea,0,0,0,0,0,0,0,Africa
1/30/20,Eritrea,0,0,0,0,0,0,0,Africa
1/30/20,Estonia,0,0,0,0,0,0,0,Europe
1/30/20,Eswatini,0,0,0,0,0,0,0,Africa
1/30/20,Ethiopia,0,0,0,0,0,0,0,Africa
1/30/20,Falkland Islands (Malvinas) (UK),0,0,0,0,0,0,0,Africa
1/30/20,Faroe Islands (DK),0,0,0,0,0,0,0,
1/30/20,Fiji,0,0,0,0,0,0,0,Western Pacific
1/30/20,Finland,1,0,0,1,0,0,0,Europe
1/30/20,France,5,0,0,5,0,0,0,Europe
1/30/20,French Guiana,0,0,0,0,0,0,0,Americas
1/30/20,French Polynesia,0,0,0,0,0,0,0,Western Pacific
1/30/20,Gabon,0,0,0,0,0,0,0,Africa
1/30/20,Gambia,0,0,0,0,0,0,0,Africa
1/30/20,Georgia,0,0,0,0,0,0,0,Europe
1/30/20,Germany,4,0,0,4,0,0,0,Europe
1/30/20,Ghana,0,0,0,0,0,0,0,Africa
1/30/20,Gibraltar (UK),0,0,0,0,0,0,0,Europe
1/30/20,Greece,0,0,0,0,0,0,0,Europe
1/30/20,Greenland (DK),0,0,0,0,0,0,0,Europe
1/30/20,Grenada,0,0,0,0,0,0,0,Americas
1/30/20,Guadeloupe (FR),0,0,0,0,0,0,0,Americas
1/30/20,Guatemala,0,0,0,0,0,0,0,Americas
1/30/20,Guinea,0,0,0,0,0,0,0,Africa
1/30/20,Guinea-Bissau,0,0,0,0,0,0,0,Africa
1/30/20,Guyana,0,0,0,0,0,0,0,Americas
1/30/20,Haiti,0,0,0,0,0,0,0,Americas
1/30/20,Holy See,0,0,0,0,0,0,0,Europe
1/30/20,Honduras,0,0,0,0,0,0,0,Americas
1/30/20,Hungary,0,0,0,0,0,0,0,Europe
1/30/20,Iceland,0,0,0,0,0,0,0,Europe
1/30/20,India,1,0,0,1,1,0,0,South-East Asia
1/30/20,Indonesia,0,0,0,0,0,0,0,South-East Asia
1/30/20,Iran,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Iraq,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Ireland,0,0,0,0,0,0,0,Europe
1/30/20,Israel,0,0,0,0,0,0,0,Europe
1/30/20,Italy,0,0,0,0,0,0,0,Europe
1/30/20,Jamaica,0,0,0,0,0,0,0,Americas
1/30/20,Japan,11,0,1,10,4,0,0,Western Pacific
1/30/20,Jordan,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Kazakhstan,0,0,0,0,0,0,0,Europe
1/30/20,Kenya,0,0,0,0,0,0,0,Africa
1/30/20,Kosovo,0,0,0,0,0,0,0,Europe
1/30/20,Kuwait,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Kyrgyzstan,0,0,0,0,0,0,0,Europe
1/30/20,Laos,0,0,0,0,0,0,0,Western Pacific
1/30/20,Latvia,0,0,0,0,0,0,0,Europe
1/30/20,Lebanon,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Lesotho,0,0,0,0,0,0,0,Africa
1/30/20,Liberia,0,0,0,0,0,0,0,Africa
1/30/20,Libya,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Liechtenstein,0,0,0,0,0,0,0,Europe
1/30/20,Lithuania,0,0,0,0,0,0,0,Europe
1/30/20,Luxembourg,0,0,0,0,0,0,0,Europe
1/30/20,Madagascar,0,0,0,0,0,0,0,Africa
1/30/20,Malawi,0,0,0,0,0,0,0,Africa
1/30/20,Malaysia,8,0,0,8,1,0,0,Western Pacific
1/30/20,Maldives,0,0,0,0,0,0,0,South-East Asia
1/30/20,Mali,0,0,0,0,0,0,0,Africa
1/30/20,Malta,0,0,0,0,0,0,0,Europe
1/30/20,Martinique (FR),0,0,0,0,0,0,0,Americas
1/30/20,Mauritania,0,0,0,0,0,0,0,Africa
1/30/20,Mauritius,0,0,0,0,0,0,0,Africa
1/30/20,Mayotte (FR),0,0,0,0,0,0,0,Africa
1/30/20,Mexico,0,0,0,0,0,0,0,Americas
1/30/20,Moldova,0,0,0,0,0,0,0,Europe
1/30/20,Monaco,0,0,0,0,0,0,0,Europe
1/30/20,Mongolia,0,0,0,0,0,0,0,Western Pacific
1/30/20,Montenegro,0,0,0,0,0,0,0,Europe
1/30/20,Montserrat (UK),0,0,0,0,0,0,0,Americas
1/30/20,Morocco,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Mozambique,0,0,0,0,0,0,0,Africa
1/30/20,Namibia,0,0,0,0,0,0,0,Africa
1/30/20,Nepal,1,0,0,1,0,0,0,South-East Asia
1/30/20,Netherlands,0,0,0,0,0,0,0,Europe
1/30/20,New Zealand,0,0,0,0,0,0,0,Western Pacific
1/30/20,Nicaragua,0,0,0,0,0,0,0,Americas
1/30/20,Niger,0,0,0,0,0,0,0,Africa
1/30/20,Nigeria,0,0,0,0,0,0,0,Africa
1/30/20,North Macedonia,0,0,0,0,0,0,0,Europe
1/30/20,Norway,0,0,0,0,0,0,0,Europe
1/30/20,Oman,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Pakistan,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Panama,0,0,0,0,0,0,0,Americas
1/30/20,Papua New Guinea,0,0,0,0,0,0,0,Western Pacific
1/30/20,Paraguay,0,0,0,0,0,0,0,Americas
1/30/20,Peru,0,0,0,0,0,0,0,Americas
1/30/20,Philippines,1,0,0,1,1,0,0,Western Pacific
1/30/20,Poland,0,0,0,0,0,0,0,Europe
1/30/20,Portugal,0,0,0,0,0,0,0,Europe
1/30/20,Qatar,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Reunion (FR),0,0,0,0,0,0,0,Africa
1/30/20,Romania,0,0,0,0,0,0,0,Europe
1/30/20,Russia,0,0,0,0,0,0,0,Europe
1/30/20,Rwanda,0,0,0,0,0,0,0,Africa
1/30/20,Saint Kitts and Nevis,0,0,0,0,0,0,0,Americas
1/30/20,Saint Lucia,0,0,0,0,0,0,0,Americas
1/30/20,Saint Pierre and Miquelon (FR),0,0,0,0,0,0,0,Americas
1/30/20,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,Americas
1/30/20,San Marino,0,0,0,0,0,0,0,Europe
1/30/20,Sao Tome and Principe,0,0,0,0,0,0,0,Africa
1/30/20,Saudi Arabia,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Senegal,0,0,0,0,0,0,0,Africa
1/30/20,Serbia,0,0,0,0,0,0,0,Europe
1/30/20,Seychelles,0,0,0,0,0,0,0,Africa
1/30/20,Sierra Leone,0,0,0,0,0,0,0,Africa
1/30/20,Singapore,10,0,0,10,3,0,0,Western Pacific
1/30/20,Sint Maarten (NL),0,0,0,0,0,0,0,Americas
1/30/20,Slovakia,0,0,0,0,0,0,0,Europe
1/30/20,Slovenia,0,0,0,0,0,0,0,Europe
1/30/20,Somalia,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,South Africa,0,0,0,0,0,0,0,Africa
1/30/20,South Korea,4,0,0,4,0,0,0,Western Pacific
1/30/20,South Sudan,0,0,0,0,0,0,0,Africa
1/30/20,Spain,0,0,0,0,0,0,0,Europe
1/30/20,Sri Lanka,1,0,0,1,0,0,0,South-East Asia
1/30/20,Sudan,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Suriname,0,0,0,0,0,0,0,Americas
1/30/20,Sweden,0,0,0,0,0,0,0,Europe
1/30/20,Switzerland,0,0,0,0,0,0,0,Europe
1/30/20,Syria,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Taiwan*,9,0,0,9,1,0,0,Western Pacific
1/30/20,Tajikistan,0,0,0,0,0,0,0,Europe
1/30/20,Tanzania,0,0,0,0,0,0,0,Africa
1/30/20,Thailand,14,0,5,9,0,0,0,South-East Asia
1/30/20,Timor-Leste,0,0,0,0,0,0,0,South-East Asia
1/30/20,Togo,0,0,0,0,0,0,0,Africa
1/30/20,Trinidad and Tobago,0,0,0,0,0,0,0,Americas
1/30/20,Tunisia,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Turkey,0,0,0,0,0,0,0,Europe
1/30/20,Turks and Caicos Islands (UK),0,0,0,0,0,0,0,Americas
1/30/20,US,5,0,0,5,0,0,0,Americas
1/30/20,Uganda,0,0,0,0,0,0,0,Africa
1/30/20,Ukraine,0,0,0,0,0,0,0,Europe
1/30/20,United Arab Emirates,4,0,0,4,0,0,0,Eastern Mediterranean
1/30/20,United Kingdom,0,0,0,0,0,0,0,Europe
1/30/20,Uruguay,0,0,0,0,0,0,0,Americas
1/30/20,Uzbekistan,0,0,0,0,0,0,0,Europe
1/30/20,Venezuela,0,0,0,0,0,0,0,Americas
1/30/20,Vietnam,2,0,0,2,0,0,0,Western Pacific
1/30/20,West Bank and Gaza,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Western Sahara,0,0,0,0,0,0,0,Africa
1/30/20,Yemen,0,0,0,0,0,0,0,Eastern Mediterranean
1/30/20,Zambia,0,0,0,0,0,0,0,Africa
1/30/20,Zimbabwe,0,0,0,0,0,0,0,Africa
1/31/20,Afghanistan,0,0,0,0,0,0,0,Eastern Mediterranean
1/31/20,Albania,0,0,0,0,0,0,0,Europe
1/31/20,Algeria,0,0,0,0,0,0,0,Africa
1/31/20,Andorra,0,0,0,0,0,0,0,Europe
1/31/20,Angola,0,0,0,0,0,0,0,Africa
1/31/20,Anguilla (UK),0,0,0,0,0,0,0,Americas
1/31/20,Antigua and Barbuda,0,0,0,0,0,0,0,Americas
1/31/20,Argentina,0,0,0,0,0,0,0,Americas
1/31/20,Armenia,0,0,0,0,0,0,0,Europe
1/31/20,Aruba (NL),0,0,0,0,0,0,0,Americas
1/31/20,Australia,9,0,2,7,0,0,0,Western Pacific
1/31/20,Austria,0,0,0,0,0,0,0,Europe
1/31/20,Azerbaijan,0,0,0,0,0,0,0,Europe
1/31/20,Bahamas,0,0,0,0,0,0,0,Americas
